Country,City,AccentCity,Region,Population,Latitude,Longitude
ga,tchibanga,Tchibanga,5,19365,-2.85,11.0333333
es,laguna de duero,Laguna de Duero,55,19362,41.581514,-4.723322
es,baena,Baena,51,19349,37.616696,-4.322453
de,schkeuditz,Schkeuditz,13,19337,51.4,12.216667
ba,velika kladusa,Velika Kladusa,1,19330,45.1894444,15.8116667
au,devonport,Devonport,6,19318,-41.176949,146.351517
cz,melnik,Melnik,88,19318,50.361082,14.472342
br,trindade,Trindade,30,19313,-7.8,-40.283333
br,conceicao da barra,Conceição da Barra,8,19310,-18.583333,-39.75
de,weil der stadt,Weil der Stadt,1,19310,48.75,8.866667
fr,les pavillons-sous-bois,Les Pavillons-sous-Bois,A8,19309,48.90683,2.506483
br,sobradinho,Sobradinho,5,19304,-12.5,-39.116667
cz,otrokovice,Otrokovice,90,19303,49.207366,17.523862
be,tielt,Tielt,9,19299,51,3.316667
br,baixo guandu,Baixo Guandu,8,19292,-19.516667,-41.016667
br,nova olimpia,Nova Olímpia,14,19283,-14.816667,-57.333333
de,puchheim,Puchheim,2,19278,48.15,11.35
co,la plata,La Plata,16,19276,2.393406,-75.892319
de,buchen,Buchen,1,19276,49.523889,9.323056
es,palma del rio,Palma del Río,51,19265,37.700239,-5.281208
au,roebourne,Roebourne,8,19264,-20.772289,117.146477
et,bati,Bati,46,19263,11.183333,40.016667
de,heusenstamm,Heusenstamm,5,19257,50.066667,8.8
de,ottobrunn,Ottobrunn,2,19254,48.066667,11.683333
fi,pietarsaari,Pietarsaari,15,19238,63.65,22.683333
be,herent,Herent,2,19218,50.9,4.666667
cu,rodas,Rodas,8,19212,22.3408333,-80.5572222
de,nauen,Nauen,11,19203,52.6,12.883333
fr,nogent-sur-oise,Nogent-sur-Oise,B6,19184,49.271579,2.470741
br,sao sepe,São Sepé,23,19182,-30.166667,-53.566667
de,grobenzell,Gröbenzell,2,19181,48.2,11.366667
bf,kombissiri,Kombissiri,47,19180,12.0655556,-1.3375
de,bad munstereifel,Bad Münstereifel,7,19166,50.55,6.766667
bg,pestera,Pestera,48,19161,42.0333333,24.3
de,kaltenkirchen,Kaltenkirchen,10,19161,53.833333,9.966667
es,santa brigida,Santa Brígida,53,19158,28.031968,-15.50425
br,paraopeba,Paraopeba,15,19151,-19.3,-44.416667
ao,camacupa,Camacupa,2,19150,-12.016667,17.483333
de,parchim,Parchim,12,19146,53.433333,11.85
ao,menongue,Menongue,4,19141,-14.661639,17.688224
es,amposta,Amposta,56,19140,40.710754,0.578086
br,aimores,Aimorés,15,19133,-19.5,-41.066667
be,eeklo,Eeklo,8,19116,51.183333,3.566667
de,laupheim,Laupheim,1,19111,48.233333,9.883333
br,pilar do sul,Pilar do Sul,27,19107,-23.816667,-47.7
br,carlos barbosa,Carlos Barbosa,23,19106,-29.3,-51.5
br,pirai,Piraí,21,19105,-22.627778,-43.901944
br,itabaiana,Itabaiana,17,19101,-7.333333,-35.333333
br,goias,Goiás,29,19098,-15.933333,-50.133333
cr,guapiles,Guápiles,6,19097,10.215878,-83.786609
br,cupira,Cupira,30,19096,-8.616667,-35.95
cg,sibiti,Sibiti,5,19089,-3.6858333,13.3458333
br,casimiro de abreu,Casimiro de Abreu,21,19087,-22.483333,-42.2
de,alzenau,Alzenau,2,19083,50.083333,9.066667
fr,villefontaine,Villefontaine,B9,19076,45.612505,5.145577
gh,bibiani,Bibiani,9,19076,6.4666667,-2.3333333
fr,verdun,Verdun,B2,19048,49.158146,5.388608
fr,wasquehal,Wasquehal,B4,19030,50.670426,3.133819
es,mejorada del campo,Mejorada del Campo,29,19019,40.392826,-3.481941
fr,coueron,Couëron,B5,19016,47.215077,-1.721712
br,sao sebastiao do cai,São Sebastião do Caí,23,19013,-29.583333,-51.383333
de,dillingen,Dillingen,2,19013,48.566667,10.483333
de,bremervorde,Bremervörde,6,18983,53.483333,9.133333
at,hallein,Hallein,5,18980,47.683333,13.1
de,gerlingen,Gerlingen,1,18977,48.8,9.066667
et,bonga,Bonga,54,18976,7.266667,36.25
es,ames,Amés,58,18960,42.9,-8.633333
br,viseu,Viseu,16,18958,-1.2,-46.116667
de,hemmingen,Hemmingen,6,18956,52.316667,9.75
co,riosucio,Riosucio,37,18950,5.42164,-75.703177
de,bonen,Bönen,7,18950,51.6,7.766667
fr,saint-jean-de-braye,Saint-Jean-de-Braye,A3,18949,47.913029,1.977047
de,lauchhammer,Lauchhammer,11,18948,51.5,13.8
cm,bafut,Bafut,7,18946,6.0833333,10.1
es,manlleu,Manlleu,56,18944,42.002284,2.28476
fr,ploemeur,Ploemeur,A2,18944,47.733333,-3.433333
be,torhout,Torhout,9,18933,51.066667,3.1
de,schifferstadt,Schifferstadt,8,18933,49.387222,8.374722
fr,sanary-sur-mer,Sanary-sur-Mer,B8,18928,43.117835,5.800065
am,masis,Masis,2,18911,40.0138889,44.4858333
br,nepomuceno,Nepomuceno,15,18911,-21.233333,-45.25
br,atalaia,Atalaia,2,18908,-9.516667,-36.033333
fr,cluses,Cluses,B9,18907,46.064816,6.588355
br,guaratuba,Guaratuba,18,18906,-25.8804,-48.571
az,qazax,Qazax,40,18904,41.093333,45.366111
dk,birkerod,Birkerød,17,18901,55.842331,12.433477
br,mascote,Mascote,5,18899,-15.55,-39.283333
gb,alloa,Alloa,U1,18885,56.116667,-3.8
de,torgau,Torgau,13,18883,51.566667,13
br,canguaretama,Canguaretama,22,18873,-6.383333,-35.133333
br,esplanada,Esplanada,5,18859,-11.783333,-37.95
br,pitangui,Pitangui,15,18859,-19.666667,-44.9
ao,catabola,Catabola,2,18858,-12.15,17.283333
fr,chamalieres,Chamalières,98,18853,45.77559,3.063097
br,piracuruca,Piracuruca,20,18852,-3.933333,-41.7
es,arahal,Arahal,51,18847,37.262727,-5.545297
co,urrao,Urrao,2,18846,6.315197,-76.134201
br,bambui,Bambuí,15,18840,-20.016667,-45.966667
br,rio brilhante,Rio Brilhante,11,18837,-21.8,-54.55
bg,popovo,Popovo,60,18836,43.35,26.2333333
br,anastacio,Anastácio,11,18817,-20.516667,-55.8
br,esperanca,Esperança,17,18817,-7.016667,-35.85
es,guadix,Guadix,51,18814,37.299324,-3.13922
ca,bradford,Bradford,8,18811,44.116667,-79.566667
br,sao miguel do araguaia,São Miguel do Araguaia,29,18810,-13.316667,-50.216667
br,aguas de lindoia,Águas de Lindóia,27,18806,-22.483333,-46.65
be,aalter,Aalter,8,18802,51.083333,3.45
de,sulzbach,Sulzbach,9,18802,49.3,7.066667
de,schwalbach,Schwalbach,9,18801,49.3,6.816667
es,tomares,Tomares,51,18796,37.372807,-6.04589
co,zaragoza,Zaragoza,2,18795,7.489707,-74.869189
dk,ringsted,Ringsted,20,18794,55.441121,11.809437
gh,saltpond,Saltpond,4,18794,5.2,-1.0666667
de,wadgassen,Wadgassen,9,18787,49.266667,6.783333
am,ashtarak,Ashtarak,1,18779,40.3016667,44.3591667
cl,nueva imperial,Nueva Imperial,4,18777,-38.733333,-72.95
de,rhede,Rhede,7,18774,51.833333,6.7
cu,niquero,Niquero,9,18771,20.0430556,-77.5827778
bo,villamontes,Villamontes,9,18762,-21.25,-63.5
es,lora del rio,Lora del Río,51,18761,37.658961,-5.52751
br,ceres,Ceres,29,18760,-15.283333,-49.583333
ge,marneuli,Marneuli,19,18757,41.4636111,44.8108333
bg,panagjuriste,Panagjuriste,48,18755,42.5,24.1833333
de,bad durkheim,Bad Dürkheim,8,18751,49.468611,8.166389
ch,allschwil,Allschwil,4,18745,47.550744,7.535994
co,malaga,Málaga,26,18740,6.699027,-72.732327
de,dingolfing,Dingolfing,2,18733,48.633333,12.5
de,finsterwalde,Finsterwalde,11,18733,51.633333,13.716667
br,mantena,Mantena,15,18715,-18.783333,-40.983333
br,matriz de camaragibe,Matriz de Camaragibe,2,18705,-9.15,-35.516667
fr,jouy-le-moutier,Jouy-le-Moutier,A8,18705,49.010676,2.040282
de,marktoberdorf,Marktoberdorf,2,18701,47.783333,10.616667
co,villanueva,Villanueva,17,18700,10.605278,-72.98
al,lezhe,Lezhë,48,18695,41.7836111,19.6436111
ca,corner brook,Corner Brook,5,18693,48.95,-57.933333
de,bad munder,Bad Münder,6,18692,52.2,9.466667
br,brotas,Brotas,27,18690,-22.283333,-48.116667
co,repelon,Repelón,4,18686,10.491944,-75.129167
de,langen,Langen,6,18685,53.616667,8.6
do,neiba,Neiba,2,18675,18.4666667,-71.4166667
de,kreuzau,Kreuzau,7,18670,50.75,6.483333
gr,edessa,Édessa,7,18669,40.8005556,22.0472222
fr,pontarlier,Pontarlier,A6,18665,46.908792,6.35917
az,susa,Susa,56,18663,39.758934,46.749187
az,neftcala,Neftçala,36,18661,39.37417,49.247224
fr,limeil-brevannes,Limeil-Brévannes,A8,18658,48.744795,2.48705
br,pitanga,Pitanga,18,18652,-24.766667,-51.733333
fr,bourg-les-valence,Bourg-lès-Valence,B9,18645,44.956009,4.910227
es,conil,Conil,51,18644,36.277194,-6.088497
de,schramberg,Schramberg,1,18637,48.233333,8.383333
bf,orodara,Orodara,54,18635,10.9491667,-4.9341667
br,palmeira,Palmeira,18,18630,-25.426111,-50.003333
de,aue,Aue,13,18630,50.583333,12.7
es,calatayud,Calatayud,52,18623,41.353534,-1.643184
fr,mougins,Mougins,B8,18615,43.598726,7.004343
br,nossa senhora da gloria,Nossa Senhora da Glória,28,18613,-10.233333,-37.416667
ca,cranbrook,Cranbrook,2,18610,49.516667,-115.766667
br,ipameri,Ipameri,29,18607,-17.716667,-48.15
br,sao marcos,São Marcos,23,18591,-28.966667,-51.066667
es,altea,Altea,60,18588,38.599844,-0.050217
de,lahnstein,Lahnstein,8,18572,50.3,7.616667
br,tapes,Tapes,23,18570,-30.666667,-51.383333
ec,catamayo,Catamayo,12,18565,-3.9833333,-79.35
fr,riom,Riom,98,18557,45.892557,3.113549
de,sarstedt,Sarstedt,6,18555,52.233333,9.85
de,donauworth,Donauwörth,2,18550,48.7,10.8
br,palmital,Palmital,27,18540,-22.783333,-50.2
es,nerja,Nerja,51,18536,36.750498,-3.873931
de,radeberg,Radeberg,13,18529,51.116667,13.916667
be,hoogstraten,Hoogstraten,1,18524,51.4,4.766667
fr,chilly-mazarin,Chilly-Mazarin,A8,18523,48.714893,2.316378
de,mullheim,Müllheim,1,18518,47.811248,7.6285
ch,wettingen,Wettingen,1,18509,47.470495,8.31636
de,borna,Borna,13,18504,51.116667,12.5
br,cassilandia,Cassilândia,11,18498,-19.15,-51.75
be,meise,Meise,2,18497,50.933333,4.333333
fr,bagnols-sur-ceze,Bagnols-sur-Cèze,A9,18497,44.159897,4.617757
be,quaregnon,Quaregnon,3,18491,50.433333,3.85
br,santa gertrudes,Santa Gertrudes,27,18490,-22.466667,-47.516667
br,martinopolis,Martinópolis,27,18488,-22.183333,-51.2
de,kolbermoor,Kolbermoor,2,18488,47.85,12.066667
de,neufahrn,Neufahrn,2,18487,48.316667,11.666667
es,hernani,Hernani,59,18482,43.264057,-1.978942
br,belo oriente,Belo Oriente,15,18471,-19.233333,-42.466667
br,jacutinga,Jacutinga,15,18470,-22.283333,-46.616667
de,finnentrop,Finnentrop,7,18466,51.166667,7.966667
ao,luau,Luau,14,18465,-10.707273,22.22466
es,callosa de segura,Callosa de Segura,60,18465,38.123647,-0.877392
de,vellmar,Vellmar,5,18464,51.35,9.466667
gb,omagh,Omagh,T3,18463,54.583333,-7.25
es,san pedro del pinatar,San Pedro del Pinatar,31,18460,37.83399,-0.791974
fr,selestat,Sélestat,C1,18457,48.259323,7.454285
es,monforte de lemos,Monforte de Lemos,58,18451,42.522226,-7.514324
fr,neuilly-plaisance,Neuilly-Plaisance,A8,18446,48.859523,2.502783
de,freudenberg,Freudenberg,7,18440,50.9,7.866667
br,ibia,Ibiá,15,18428,-19.483333,-46.533333
de,pfullingen,Pfullingen,1,18426,48.45,9.233333
br,laranjeiras do sul,Laranjeiras do Sul,18,18425,-25.416667,-52.416667
br,paraipaba,Paraipaba,6,18424,-3.433333,-39.116667
br,santo amaro da imperatriz,Santo Amaro da Imperatriz,26,18420,-27.683333,-48.766667
fr,mitry-mory,Mitry-Mory,A8,18409,48.983333,2.616667
cu,guisa,Guisa,9,18408,20.255,-76.5386111
de,schwarzenberg,Schwarzenberg,13,18406,50.55,12.783333
cu,santa cruz del norte,Santa Cruz del Norte,11,18403,23.1538889,-81.9236111
fr,louviers,Louviers,A7,18401,49.216667,1.166667
de,eppelborn,Eppelborn,9,18400,49.4,6.966667
fr,vence,Vence,B8,18399,43.721624,7.112324
fr,carvin,Carvin,B4,18397,50.492985,2.96826
de,molln,Mölln,10,18396,53.633333,10.683333
gb,aberystwyth,Aberystwyth,X6,18392,52.416667,-4.066667
br,simao dias,Simão Dias,28,18386,-10.733333,-37.816667
de,burghausen,Burghausen,2,18376,48.166667,12.833333
br,areia branca,Areia Branca,22,18372,-4.953889,-37.132222
br,brodowski,Brodowski,27,18366,-20.983333,-47.666667
de,tettnang,Tettnang,1,18365,47.666667,9.6
br,ibirama,Ibirama,26,18360,-27.0546,-49.516
de,marktredwitz,Marktredwitz,2,18359,50.005,12.081111
de,korntal-munchingen,Korntal-Münchingen,1,18358,48.816667,9.116667
ec,montecristi,Montecristi,14,18351,-1.05,-80.6666667
bo,cotoca,Cotoca,8,18349,-17.75,-62.9833333
de,kronach,Kronach,2,18349,50.233333,11.316667
gb,ebbw vale,Ebbw Vale,X2,18345,51.783333,-3.2
de,nidda,Nidda,5,18335,50.416667,9
cl,cabrero,Cabrero,6,18327,-37.033333,-72.4
es,marchena,Marchena,51,18319,37.329,-5.416815
br,cicero dantas,Cícero Dantas,5,18317,-10.6,-38.383333
es,vicar,Vícar,51,18315,36.83181,-2.642391
es,los barrios,Los Barrios,51,18314,36.184704,-5.489539
de,illingen,Illingen,9,18312,49.366667,7.05
de,kleinmachnow,Kleinmachnow,11,18306,52.4,13.25
es,manzanares,Manzanares,54,18306,38.999149,-3.369911
fr,limay,Limay,A8,18306,48.995532,1.740814
fr,avion,Avion,B4,18305,50.410379,2.830534
cu,sagua de tanamo,Sagua de Tánamo,12,18282,20.5819444,-75.2413889
de,kierspe,Kierspe,7,18281,51.133333,7.583333
es,almonte,Almonte,51,18280,37.261589,-6.51691
br,tres de maio,Três de Maio,23,18278,-27.783333,-54.233333
az,zaqatala,Zaqatala,70,18277,41.633611,46.643333
de,wildeshausen,Wildeshausen,6,18276,52.9,8.433333
br,sao domingos do maranhao,São Domingos do Maranhão,13,18275,-5.7,-44.366667
de,traunstein,Traunstein,2,18275,47.883333,12.65
br,guara,Guará,27,18263,-20.433333,-47.833333
br,miguelopolis,Miguelópolis,27,18262,-20.2,-48.05
br,apiai,Apiaí,27,18260,-24.511926,-48.844671
fr,le plessis-trevise,Le Plessis-Trévise,A8,18254,48.810737,2.573626
be,zwijndrecht,Zwijndrecht,1,18249,51.216667,4.333333
fr,lons-le-saunier,Lons-le-Saunier,A6,18245,46.675351,5.55575
es,moana,Moaña,58,18244,42.283333,-8.75
cr,siquirres,Siquirres,6,18235,10.09748,-83.506588
be,morlanwelz,Morlanwelz,3,18233,50.45,4.233333
br,loanda,Loanda,18,18233,-22.9,-53.166667
be,blankenberge,Blankenberge,9,18230,51.316667,3.133333
br,tanabi,Tanabi,27,18228,-20.616667,-49.616667
au,traralgon,Traralgon,7,18226,-38.195278,146.541504
br,sao jose do egito,São José do Egito,30,18219,-7.466667,-37.266667
br,soure,Soure,16,18212,-0.733333,-48.516667
es,las torres de cotillas,Las Torres de Cotillas,51,18208,38.027933,-1.244291
de,angermunde,Angermünde,11,18200,53.033333,14
br,sertania,Sertânia,30,18190,-8.083333,-37.266667
br,guaraciaba do norte,Guaraciaba do Norte,6,18186,-4.166667,-40.766667
az,pushkino,Pushkino,13,18182,39.458333,48.545
co,san benito abad,San Benito Abad,27,18181,8.929007,-75.02709
ca,bathurst,Bathurst,4,18179,47.6,-65.65
fr,bourg-la-reine,Bourg-la-Reine,A8,18179,48.778882,2.317807
fr,ronchin,Ronchin,B4,18177,50.598832,3.09056
br,ivoti,Ivoti,23,18172,-29.6,-51.166667
bt,punakha,Punakha,15,18170,27.6166667,89.8666667
fr,garches,Garches,A8,18170,48.842257,2.182317
al,kucove,Kuçovë,40,18166,40.8002778,19.9166667
fr,chaville,Chaville,A8,18166,48.805653,2.188642
de,uetersen,Uetersen,10,18155,53.683333,9.666667
br,santo antonio de posse,Santo Antônio de Posse,27,18149,-22.6,-46.916667
ch,kloten,Kloten,25,18141,47.449817,8.594777
bw,letlhakane,Letlhakane,1,18137,-21.4166667,25.5833333
cl,diego de almagro,Diego de Almagro,5,18137,-26.366667,-70.05
co,el copey,El Copey,10,18137,10.150311,-73.961397
bw,bobonong,Bobonong,8,18136,-21.9666667,28.3333333
br,bela vista,Bela Vista,11,18127,-22.1,-56.516667
cu,bejucal,Bejucal,11,18123,22.9286111,-82.3886111
de,kamenz,Kamenz,13,18122,51.266667,14.1
be,wuustwezel,Wuustwezel,1,18117,51.383333,4.6
br,monte azul paulista,Monte Azul Paulista,27,18117,-20.916667,-48.633333
br,custodia,Custódia,30,18107,-8.116667,-37.65
br,floresta,Floresta,30,18100,-8.6,-38.566667
ca,cobourg,Cobourg,8,18100,43.966667,-78.166667
fi,lempaala,Lempäälä,15,18096,61.316667,23.75
gr,ellinikon,Ellinikón,35,18094,37.8833333,23.7333333
de,munster,Munster,6,18090,52.983333,10.083333
de,bad wildungen,Bad Wildungen,5,18078,51.116667,9.116667
gh,keta,Keta,8,18077,5.9166667,0.9833333
co,salamina,Salamina,37,18076,5.407328,-75.487487
fi,mantsala,Mäntsälä,13,18074,60.633333,25.316667
br,macau,Macau,22,18070,-5.116667,-36.633333
br,itamarandiba,Itamarandiba,15,18064,-17.85,-42.85
es,alhama de murcia,Alhama de Murcia,31,18060,37.851027,-1.425066
br,carauari,Carauari,4,18059,-4.879167,-66.898056
ch,horgen,Horgen,25,18055,47.255924,8.598672
bi,muramvya,Muramvya,5,18039,-3.2680556,29.6166667
be,eupen,Eupen,4,18029,50.633333,6.033333
br,pompeia,Pompéia,27,18015,-22.133333,-50.166667
fr,vendome,Vendôme,A3,18006,47.807543,1.057611
br,extremoz,Extremóz,22,17992,-5.7,-35.3
be,sint-genesius-rode,Sint-Genesius-Rode,2,17990,50.75,4.35
ca,lindsay,Lindsay,8,17987,44.35,-78.733333
bf,gourcy,Gourcy,78,17982,13.2166667,-2.35
fr,sorgues,Sorgues,B8,17978,44.008367,4.874924
al,kukes,Kukës,47,17972,42.0769444,20.4219444
de,alsfeld,Alsfeld,5,17968,50.75,9.266667
ci,toulepleu,Toulépleu,84,17965,6.579742,-8.410906
cz,roznov,Roznov,90,17964,49.4606,18.136664
de,schmalkalden,Schmalkalden,15,17963,50.716667,10.45
es,ubrique,Ubrique,51,17961,36.677775,-5.446004
de,karlsfeld,Karlsfeld,2,17958,48.216667,11.466667
br,tamandare,Tamandaré,30,17954,-8.75,-35.1
fr,gujan-mestras,Gujan-Mestras,97,17953,44.633333,-1.066667
fr,bressuire,Bressuire,B7,17952,46.839886,-0.489639
de,alzey,Alzey,8,17945,49.751667,8.116111
br,nova prata,Nova Prata,23,17943,-28.783333,-51.6
de,rudersdorf,Rüdersdorf,11,17943,52.45,13.783333
de,muhldorf,Mühldorf,2,17940,48.25,12.533333
fr,ecully,Écully,B9,17940,45.77726,4.77481
ca,edmundston,Edmundston,4,17937,47.366667,-68.333333
cu,primero de enero,Primero de Enero,7,17934,21.9469444,-78.4283333
de,bad aibling,Bad Aibling,2,17926,47.866667,12
de,taufkirchen,Taufkirchen,2,17922,48.05,11.616667
es,boiro,Boiro,58,17916,42.65,-8.9
az,kesla,Kesla,9,17913,40.397778,49.898611
fr,senlis,Senlis,B6,17910,49.207668,2.584531
br,jarinu,Jarinu,27,17905,-23.103333,-46.728056
de,wittlich,Wittlich,8,17902,49.983333,6.883333
ba,visoko,Visoko,1,17890,43.9888889,18.1780556
de,schenefeld,Schenefeld,10,17887,53.6,9.816667
br,timbiras,Timbiras,13,17875,-4.25,-43.95
et,bako,Bako,54,17875,5.783333,36.566667
de,holzwickede,Holzwickede,7,17867,51.5,7.633333
cd,bondo,Bondo,0,17858,3.816667,23.666667
fi,forssa,Forssa,13,17852,60.816667,23.633333
de,lilienthal,Lilienthal,6,17851,53.133333,8.916667
ge,tkvarcheli,Tkvarcheli,2,17847,42.8525,41.6788889
de,reinheim,Reinheim,5,17839,49.826944,8.836111
br,boca da mata,Bôca da Mata,2,17834,-9.6,-36.25
es,tolosa,Tolosa,59,17830,43.137037,-2.075728
gb,maesteg,Maesteg,X3,17830,51.605,-3.650833
br,camanducaia,Camanducaia,15,17823,-22.766667,-46.15
et,yabelo,Yabelo,51,17822,4.883333,38.083333
br,perdoes,Perdões,15,17821,-21.083333,-45.083333
az,xanlar,Xanlar,62,17816,40.586944,46.315833
de,haar,Haar,2,17810,48.1,11.733333
ch,jona,Jona,17,17806,47.230265,8.841838
cu,jobabo,Jobabo,12,17804,20.9691667,-76.2994444
cm,idenao,Idenao,9,17800,4.2475,9.0047222
be,middelkerke,Middelkerke,9,17789,51.183333,2.816667
er,addi ugri,Addi Ugri,0,17784,14.8855556,38.8163889
de,brakel,Brakel,7,17782,51.716667,9.183333
de,grimma,Grimma,13,17780,51.233333,12.716667
fr,givors,Givors,B9,17777,45.584146,4.772558
be,kortenberg,Kortenberg,2,17774,50.883333,4.533333
fr,plaisance-du-touch,Plaisance-du-Touch,B3,17770,43.565663,1.297494
ca,spruce grove,Spruce Grove,1,17767,53.533333,-113.916667
be,kasterlee,Kasterlee,1,17765,51.25,4.95
fr,tourlaville,Tourlaville,99,17763,49.638285,-1.566392
bw,tonota,Tonota,8,17760,-21.4833333,27.4833333
co,socorro,Socorro,26,17752,6.468382,-73.260224
fr,seynod,Seynod,B9,17733,45.885488,6.088313
br,monteiro,Monteiro,17,17727,-7.883333,-37.116667
de,renningen,Renningen,1,17725,48.766667,8.933333
co,santuario,Santuario,2,17722,6.138333,-75.264167
br,lagoa do itaenga,Lagoa do Itaenga,30,17719,-7.916667,-35.333333
ci,bangolo,Bangolo,78,17712,7.01232,-7.486395
de,sinzig,Sinzig,8,17708,50.55,7.25
bf,tougan,Tougan,73,17702,13.0666667,-3.0666667
be,diepenbeek,Diepenbeek,5,17699,50.9,5.4
do,quisqueya,Quisqueya,24,17697,18.55,-69.4166667
br,buriti bravo,Buriti Bravo,13,17693,-5.833333,-43.833333
fr,challans,Challans,B5,17688,46.843626,-1.874905
fr,mauguio,Mauguio,A9,17688,43.618096,4.007387
be,lessines,Lessines,3,17687,50.716667,3.833333
au,nerang,Nerang,4,17684,-27.98941,153.336334
cf,kabo,Kabo,15,17683,7.5833333,18.6333333
br,bastos,Bastos,27,17681,-21.933333,-50.716667
af,dawlatabad,Dawlatabad,30,17674,36.98782,66.82066
ca,fergus,Fergus,8,17673,43.7,-80.366667
co,fresno,Fresno,28,17669,5.152643,-75.036235
br,barra velha,Barra Velha,26,17665,-26.6406,-48.6851
de,halver,Halver,7,17660,51.2,7.483333
es,bailen,Bailén,51,17660,38.096386,-3.777855
be,sint-gillis-waas,Sint-Gillis-Waas,8,17658,51.216667,4.133333
ba,gorazde,Gorazde,1,17649,43.6669444,18.9763889
de,kronberg,Kronberg,5,17649,50.183333,8.5
br,campos sales,Campos Sales,6,17648,-7.066667,-40.383333
br,estreito,Estreito,13,17647,-5.783333,-43.25
de,meerane,Meerane,13,17646,50.85,12.466667
fr,la chapelle-sur-erdre,La Chapelle-sur-Erdre,B5,17646,47.295835,-1.553093
fr,bonneuil,Bonneuil,A8,17644,48.974455,2.431536
br,piuma,Piúma,8,17634,-20.833333,-40.716667
gb,peterhead,Peterhead,T6,17627,57.5,-1.783333
cz,svitavy,Svitavy,86,17625,49.755945,16.466791
cz,uhersky brod,Uhersky Brod,90,17625,49.025539,17.646646
bf,boulsa,Boulsa,64,17623,12.6675,-0.5758333
co,cienaga de oro,Ciénaga de Oro,12,17623,8.874433,-75.620278
bg,cirpan,Cirpan,59,17622,42.2,25.3333333
cr,san isidro,San Isidro,4,17617,10.017035,-84.055565
cr,san isidro,San Isidro,8,17617,9.977033,-84.007743
cz,bruntal,Bruntal,85,17610,49.989638,17.463217
fr,montigny-les-cormeilles,Montigny-lès-Cormeilles,A8,17587,48.982015,2.200347
fr,saint-amand-les-eaux,Saint-Amand-les-Eaux,B4,17568,50.447176,3.43076
cz,kadan,Kadan,81,17559,50.384339,13.267338
de,oerlinghausen,Oerlinghausen,7,17555,51.966667,8.666667
es,algete,Algete,29,17554,40.597109,-3.49743
br,espinosa,Espinosa,15,17549,-14.933333,-42.833333
fr,joinville-le-pont,Joinville-le-Pont,A8,17542,48.82538,2.474576
br,itapemirim,Itapemirim,8,17536,-21.016667,-40.833333
